data,PmGdaLeczkow,PmGdaPowWars,PmGdaWyzwole,PmGdyPorebsk,PmGdySzafran,PmSopBiPlowoc,Average
1/10/21 10:00,0.469074,0.452919,0.396762,0.346811,-1,0.329069,0.39892700000000003
1/10/21 11:00,0.494993,0.48632,0.374145,0.491745,-1,0.341402,0.43772099999999997
1/10/21 12:00,0.485008,0.45298,0.395057,0.46622,-1,0.379353,0.43572360000000004
1/10/21 13:00,0.466371,0.442066,0.344022,0.386622,-1,0.383352,0.4044866
1/10/21 14:00,0.427506,0.386934,0.325606,0.376183,-1,0.304494,0.36414460000000004
1/10/21 15:00,0.415384,0.368094,0.295242,0.381721,-1,0.297783,0.3516448
1/10/21 16:00,0.437006,0.429107,0.297903,0.441796,-1,0.286604,0.3784832
1/10/21 17:00,0.450063,0.404273,0.337874,0.58985,-1,0.324062,0.4212244
1/10/21 18:00,0.47323,0.48526,0.343642,0.796809,-1,0.341028,0.48799380000000003
1/10/21 19:00,0.526496,0.517276,0.495054,0.695991,-1,0.353901,0.5177436
1/10/21 20:00,0.53781,0.527922,0.46675,-1,-1,0.335641,0.37362460000000003
1/10/21 21:00,0.402273,0.363618,0.30173,0.457488,-1,0.306404,0.36630260000000003
1/10/21 22:00,0.391591,0.316802,0.260829,0.430696,-1,0.290602,0.338104
1/10/21 23:00,0.375711,0.314102,0.247667,0.421109,-1,0.288357,0.3293892
1/11/21 0:00,0.365209,0.292813,0.244087,0.416954,-1,0.276364,0.3190854
1/11/21 1:00,0.363175,0.293029,0.237172,0.391249,-1,0.262447,0.3094144
1/11/21 2:00,0.361109,0.294585,0.257461,0.386196,-1,0.265206,0.3129114
1/11/21 3:00,0.350049,0.281255,0.2608,0.381784,-1,0.266379,0.3080534
1/11/21 4:00,0.34722,0.280949,0.237095,0.369056,-1,0.260295,0.298923
1/11/21 5:00,0.357626,0.290097,0.240218,0.355202,-1,0.271174,0.3028634
1/11/21 6:00,0.362399,0.297076,0.266315,0.35409,-1,0.271214,0.3102188
1/11/21 7:00,0.373443,0.33322,0.270317,0.360037,-1,0.279884,0.3233802
1/11/21 8:00,0.39598,0.37139,0.288841,0.373347,-1,0.29984,0.34587960000000006
1/11/21 9:00,0.401612,0.360882,0.279294,0.379832,-1,0.308321,0.34598819999999997
1/11/21 10:00,0.40513,0.399897,0.28636,0.382718,-1,0.326687,0.36015839999999993
1/11/21 11:00,0.417359,0.384215,0.306719,0.399811,-1,0.335667,0.3687542
1/11/21 12:00,0.4244,0.370807,0.313344,0.414883,-1,0.345177,0.3737222
1/11/21 13:00,-1,0.403964,0.323241,0.410578,-1,0.32468,0.2924926
1/11/21 14:00,0.353595,0.401563,0.320029,0.43287,-1,0.329803,0.367572
1/11/21 15:00,0.343368,0.3916,0.327325,0.464041,-1,-1,0.30526679999999995
1/11/21 16:00,0.334796,0.390746,0.321269,0.475286,-1,0.335058,0.371431
1/11/21 17:00,0.321985,0.40396,0.324987,0.482029,-1,0.337853,0.3741628
1/11/21 18:00,0.323486,0.396607,0.337076,0.518393,-1,0.324875,0.3800874
1/11/21 19:00,0.323523,0.396385,0.319684,0.482461,-1,0.332206,0.3708518
1/11/21 20:00,0.312605,0.384766,0.330912,0.46858,-1,0.330522,0.365477
1/11/21 21:00,0.291967,0.346521,0.291776,0.447894,-1,0.293194,0.33427039999999997
1/11/21 22:00,0.281198,0.347066,0.277698,0.454076,-1,0.30057,0.33212159999999996
1/11/21 23:00,0.277941,0.350691,0.288807,0.437637,-1,0.301727,0.3313606
1/12/21 0:00,0.288181,0.355675,0.302528,0.429222,-1,0.32537,0.3401952
1/12/21 1:00,0.294683,0.369199,0.301296,0.437429,-1,0.32201,0.3449234
1/12/21 2:00,0.301527,0.37535,0.312659,0.435829,-1,0.343976,0.3538682
1/12/21 3:00,0.296407,0.369779,0.309711,0.422802,-1,0.340812,0.34790220000000005
1/12/21 4:00,0.293726,0.367159,0.304729,0.417563,-1,0.335808,0.343797
1/12/21 5:00,0.288922,0.365759,-1,0.412853,-1,0.341896,0.281886
1/12/21 6:00,0.286461,-1,0.301866,0.412621,-1,0.330263,0.26624220000000004
1/12/21 7:00,0.286452,0.366811,0.314221,0.406524,-1,0.346799,0.3441614
1/12/21 8:00,0.302535,0.38675,0.318143,0.418233,-1,0.340868,0.3533058
1/12/21 9:00,0.302092,0.381856,0.313972,0.409022,-1,0.336344,0.3486572
1/12/21 10:00,0.297949,0.429074,0.318009,0.414277,-1,0.337738,0.3594094
1/12/21 11:00,0.302981,0.412702,0.306782,0.407621,-1,0.352601,0.3565374
1/12/21 12:00,0.309678,0.386902,0.321246,0.397595,-1,0.337898,0.35066379999999997
1/12/21 13:00,0.311915,0.390952,0.3583,0.393031,-1,0.339705,0.35878059999999995
1/12/21 14:00,0.320812,0.414697,0.406739,0.412556,-1,0.36481,0.3839228
1/12/21 15:00,0.355641,0.435393,0.397458,0.432995,-1,0.363268,0.396951
1/12/21 16:00,0.38923,0.531103,0.424316,0.456776,-1,0.381359,0.43655679999999997
1/12/21 17:00,0.476905,0.653103,0.466464,0.50828,-1,0.441199,0.5091902
1/12/21 18:00,0.60164,0.842002,0.603413,0.558221,-1,0.489306,0.6189164
1/12/21 19:00,0.604498,0.966866,0.6605,0.526743,-1,0.524674,0.6566561999999999
1/12/21 20:00,-1,1.05568,0.738117,0.522963,-1,0.587071,0.5807662
1/12/21 21:00,0.614332,1.14748,0.668171,0.489103,-1,0.606917,0.7052006000000001
1/12/21 22:00,0.514899,0.599414,0.574131,0.497961,-1,0.421452,0.5215714
1/12/21 23:00,0.436001,0.492037,0.378267,0.417534,-1,0.368685,0.4185048
1/13/21 0:00,0.386023,0.634881,0.374385,0.409146,-1,0.407999,0.4424868
1/13/21 1:00,0.317435,0.429719,0.310958,0.417788,-1,0.351871,0.36555420000000005
1/13/21 2:00,0.249719,0.315146,0.238591,0.35866,-1,0.282194,0.288862
1/13/21 3:00,0.221944,0.259759,0.203092,0.329373,-1,0.238284,0.2504904
1/13/21 4:00,0.211804,0.261171,0.197847,0.302219,-1,0.249664,0.24454099999999998
1/13/21 5:00,0.212059,0.255864,0.186847,0.296812,-1,0.251843,0.24068499999999998
1/13/21 6:00,0.210877,0.289024,0.199987,0.319846,-1,0.250288,0.2540044
1/13/21 7:00,0.218838,0.309607,0.224033,0.33514,-1,0.260531,0.26962980000000003
1/13/21 8:00,0.272055,0.588655,0.27048,0.389398,-1,0.298469,0.3638114
1/13/21 9:00,0.304489,0.612609,0.405186,0.36896,-1,0.274336,0.393116
1/13/21 10:00,0.243861,0.37303,0.378106,0.328687,-1,0.263651,0.317467
1/13/21 11:00,0.234359,0.368555,0.320137,0.330557,-1,0.283543,0.30743020000000004
1/13/21 12:00,0.235799,0.323012,0.275642,0.308047,-1,0.286621,0.28582420000000003
1/13/21 13:00,0.251569,0.336155,0.233845,0.313846,-1,0.266683,0.2804196
1/13/21 14:00,0.263166,0.335008,0.258456,0.335854,-1,0.294467,0.2973902
1/13/21 15:00,0.293922,0.38975,0.287683,0.391123,-1,0.327864,0.3380684
